Image Index,Correct,Predicted Orig,Predicted Adv,L2 Distance,Linf Distance,Top-5,Top-10,Top-15,Top-20,Top-50
701,bird,bird,bird,0.0,0.0,100.0,100.0,100.0,100.0,100.0
702,deer,deer,deer,0.0,0.0,100.0,100.0,100.0,100.0,100.0
703,ship,ship,ship,0.0,0.0,100.0,100.0,100.0,100.0,100.0
704,horse,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
705,deer,deer,deer,0.0,0.0,100.0,100.0,100.0,100.0,100.0
706,bird,bird,bird,0.0,0.0,100.0,100.0,100.0,100.0,100.0
707,truck,truck,truck,0.0,0.0,100.0,100.0,100.0,100.0,100.0
708,ship,ship,ship,0.0,0.0,100.0,100.0,100.0,100.0,100.0
709,ship,ship,ship,0.0,0.0,100.0,100.0,100.0,100.0,100.0
710,frog,frog,frog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
711,ship,airplane,airplane,0.0,0.0,100.0,100.0,100.0,100.0,100.0
712,ship,ship,ship,0.0,0.0,100.0,100.0,100.0,100.0,100.0
713,horse,horse,horse,0.0,0.0,100.0,100.0,100.0,100.0,100.0
714,deer,deer,deer,0.0,0.0,100.0,100.0,100.0,100.0,100.0
715,cat,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
716,cat,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
717,ship,horse,horse,0.0,0.0,100.0,100.0,100.0,100.0,100.0
718,deer,deer,deer,0.0,0.0,100.0,100.0,100.0,100.0,100.0
719,truck,truck,truck,0.0,0.0,100.0,100.0,100.0,100.0,100.0
720,deer,deer,deer,0.0,0.0,100.0,100.0,100.0,100.0,100.0
721,ship,ship,ship,0.0,0.0,100.0,100.0,100.0,100.0,100.0
722,ship,ship,ship,0.0,0.0,100.0,100.0,100.0,100.0,100.0
723,automobile,automobile,automobile,0.0,0.0,100.0,100.0,100.0,100.0,100.0
724,ship,ship,ship,0.0,0.0,100.0,100.0,100.0,100.0,100.0
725,bird,bird,bird,0.0,0.0,100.0,100.0,100.0,100.0,100.0
726,automobile,automobile,automobile,0.0,0.0,100.0,100.0,100.0,100.0,100.0
727,cat,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
728,frog,frog,frog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
729,dog,dog,dog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
730,deer,dog,dog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
731,bird,airplane,airplane,0.0,0.0,100.0,100.0,100.0,100.0,100.0
732,horse,horse,horse,0.0,0.0,100.0,100.0,100.0,100.0,100.0
733,truck,truck,truck,0.0,0.0,100.0,100.0,100.0,100.0,100.0
734,truck,automobile,automobile,0.0,0.0,100.0,100.0,100.0,100.0,100.0
735,deer,bird,bird,0.0,0.0,100.0,100.0,100.0,100.0,100.0
736,automobile,automobile,automobile,0.0,0.0,100.0,100.0,100.0,100.0,100.0
737,deer,airplane,airplane,0.0,0.0,100.0,100.0,100.0,100.0,100.0
738,automobile,automobile,automobile,0.0,0.0,100.0,100.0,100.0,100.0,100.0
739,cat,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
740,bird,bird,bird,0.0,0.0,100.0,100.0,100.0,100.0,100.0
741,horse,horse,horse,0.0,0.0,100.0,100.0,100.0,100.0,100.0
742,airplane,airplane,airplane,0.0,0.0,100.0,100.0,100.0,100.0,100.0
743,horse,horse,horse,0.0,0.0,100.0,100.0,100.0,100.0,100.0
744,truck,truck,truck,0.0,0.0,100.0,100.0,100.0,100.0,100.0
745,horse,horse,horse,0.0,0.0,100.0,100.0,100.0,100.0,100.0
746,frog,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
747,frog,frog,frog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
748,bird,bird,bird,0.0,0.0,100.0,100.0,100.0,100.0,100.0
749,dog,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
750,truck,truck,truck,0.0,0.0,100.0,100.0,100.0,100.0,100.0
751,bird,airplane,airplane,0.0,0.0,100.0,100.0,100.0,100.0,100.0
752,truck,truck,truck,0.0,0.0,100.0,100.0,100.0,100.0,100.0
753,automobile,automobile,automobile,0.0,0.0,100.0,100.0,100.0,100.0,100.0
754,bird,bird,bird,0.0,0.0,100.0,100.0,100.0,100.0,100.0
755,bird,bird,bird,0.0,0.0,100.0,100.0,100.0,100.0,100.0
756,frog,frog,frog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
757,ship,ship,ship,0.0,0.0,100.0,100.0,100.0,100.0,100.0
758,bird,bird,bird,0.0,0.0,100.0,100.0,100.0,100.0,100.0
759,automobile,automobile,automobile,0.0,0.0,100.0,100.0,100.0,100.0,100.0
760,cat,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
761,frog,frog,frog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
762,frog,frog,frog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
763,airplane,airplane,airplane,0.0,0.0,100.0,100.0,100.0,100.0,100.0
764,automobile,automobile,automobile,0.0,0.0,100.0,100.0,100.0,100.0,100.0
765,bird,bird,bird,0.0,0.0,100.0,100.0,100.0,100.0,100.0
766,horse,horse,horse,0.0,0.0,100.0,100.0,100.0,100.0,100.0
767,airplane,airplane,airplane,0.0,0.0,100.0,100.0,100.0,100.0,100.0
768,dog,dog,dog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
769,deer,airplane,airplane,0.0,0.0,100.0,100.0,100.0,100.0,100.0
770,frog,frog,frog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
771,automobile,automobile,automobile,0.0,0.0,100.0,100.0,100.0,100.0,100.0
772,frog,frog,frog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
773,deer,frog,frog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
774,airplane,airplane,airplane,0.0,0.0,100.0,100.0,100.0,100.0,100.0
775,bird,bird,bird,0.0,0.0,100.0,100.0,100.0,100.0,100.0
776,bird,bird,bird,0.0,0.0,100.0,100.0,100.0,100.0,100.0
777,frog,frog,frog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
778,airplane,airplane,airplane,0.0,0.0,100.0,100.0,100.0,100.0,100.0
779,dog,frog,frog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
780,truck,truck,truck,0.0,0.0,100.0,100.0,100.0,100.0,100.0
781,automobile,automobile,automobile,0.0,0.0,100.0,100.0,100.0,100.0,100.0
782,horse,horse,horse,0.0,0.0,100.0,100.0,100.0,100.0,100.0
783,frog,frog,frog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
784,horse,horse,horse,0.0,0.0,100.0,100.0,100.0,100.0,100.0
785,airplane,airplane,airplane,0.0,0.0,100.0,100.0,100.0,100.0,100.0
786,cat,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
787,truck,truck,truck,0.0,0.0,100.0,100.0,100.0,100.0,100.0
788,frog,frog,frog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
789,ship,ship,ship,0.0,0.0,100.0,100.0,100.0,100.0,100.0
790,cat,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
791,airplane,airplane,airplane,0.0,0.0,100.0,100.0,100.0,100.0,100.0
792,cat,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
793,deer,deer,deer,0.0,0.0,100.0,100.0,100.0,100.0,100.0
794,horse,horse,horse,0.0,0.0,100.0,100.0,100.0,100.0,100.0
795,horse,horse,horse,0.0,0.0,100.0,100.0,100.0,100.0,100.0
796,automobile,truck,truck,0.0,0.0,100.0,100.0,100.0,100.0,100.0
797,deer,deer,deer,0.0,0.0,100.0,100.0,100.0,100.0,100.0
798,horse,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
799,bird,bird,bird,0.0,0.0,100.0,100.0,100.0,100.0,100.0
800,horse,horse,horse,0.0,0.0,100.0,100.0,100.0,100.0,100.0
801,automobile,automobile,automobile,0.0,0.0,100.0,100.0,100.0,100.0,100.0
802,deer,deer,deer,0.0,0.0,100.0,100.0,100.0,100.0,100.0
803,horse,horse,horse,0.0,0.0,100.0,100.0,100.0,100.0,100.0
804,deer,deer,deer,0.0,0.0,100.0,100.0,100.0,100.0,100.0
805,deer,deer,deer,0.0,0.0,100.0,100.0,100.0,100.0,100.0
806,ship,ship,ship,0.0,0.0,100.0,100.0,100.0,100.0,100.0
807,deer,frog,frog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
808,horse,horse,horse,0.0,0.0,100.0,100.0,100.0,100.0,100.0
809,horse,horse,horse,0.0,0.0,100.0,100.0,100.0,100.0,100.0
810,dog,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
811,cat,dog,dog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
812,horse,horse,horse,0.0,0.0,100.0,100.0,100.0,100.0,100.0
813,bird,bird,bird,0.0,0.0,100.0,100.0,100.0,100.0,100.0
814,airplane,truck,truck,0.0,0.0,100.0,100.0,100.0,100.0,100.0
815,ship,ship,ship,0.0,0.0,100.0,100.0,100.0,100.0,100.0
816,truck,truck,truck,0.0,0.0,100.0,100.0,100.0,100.0,100.0
817,dog,cat,cat,0.015175728127360344,0.004815593361854553,100.0,100.0,100.0,100.0,100.0
818,ship,ship,ship,0.0,0.0,100.0,100.0,100.0,100.0,100.0
819,cat,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
820,frog,frog,frog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
821,bird,bird,bird,0.0,0.0,100.0,100.0,100.0,100.0,100.0
822,airplane,airplane,airplane,0.0,0.0,100.0,100.0,100.0,100.0,100.0
823,ship,ship,ship,0.0,0.0,100.0,100.0,100.0,100.0,100.0
824,horse,horse,horse,0.0,0.0,100.0,100.0,100.0,100.0,100.0
825,cat,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
826,horse,horse,horse,0.0,0.0,100.0,100.0,100.0,100.0,100.0
827,frog,frog,frog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
828,dog,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
829,cat,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
830,automobile,automobile,automobile,0.0,0.0,100.0,100.0,100.0,100.0,100.0
831,cat,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
832,bird,bird,bird,0.0,0.0,100.0,100.0,100.0,100.0,100.0
833,bird,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
834,dog,dog,dog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
835,deer,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
836,automobile,automobile,automobile,0.0,0.0,100.0,100.0,100.0,100.0,100.0
837,bird,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
838,truck,truck,truck,0.0,0.0,100.0,100.0,100.0,100.0,100.0
839,bird,bird,bird,0.0,0.0,100.0,100.0,100.0,100.0,100.0
840,horse,horse,horse,0.0,0.0,100.0,100.0,100.0,100.0,100.0
841,airplane,airplane,airplane,0.0,0.0,100.0,100.0,100.0,100.0,100.0
842,horse,horse,horse,0.0,0.0,100.0,100.0,100.0,100.0,100.0
843,bird,bird,bird,0.0,0.0,100.0,100.0,100.0,100.0,100.0
844,automobile,automobile,automobile,0.0,0.0,100.0,100.0,100.0,100.0,100.0
845,cat,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
846,bird,bird,bird,0.0,0.0,100.0,100.0,100.0,100.0,100.0
847,airplane,airplane,airplane,0.0,0.0,100.0,100.0,100.0,100.0,100.0
848,bird,bird,bird,0.0,0.0,100.0,100.0,100.0,100.0,100.0
849,deer,deer,deer,0.0,0.0,100.0,100.0,100.0,100.0,100.0
850,horse,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
851,truck,truck,truck,0.0,0.0,100.0,100.0,100.0,100.0,100.0
852,ship,ship,ship,0.0,0.0,100.0,100.0,100.0,100.0,100.0
853,truck,automobile,automobile,0.0,0.0,100.0,100.0,100.0,100.0,100.0
854,airplane,airplane,airplane,0.0,0.0,100.0,100.0,100.0,100.0,100.0
855,horse,horse,horse,0.0,0.0,100.0,100.0,100.0,100.0,100.0
856,horse,horse,horse,0.0,0.0,100.0,100.0,100.0,100.0,100.0
857,airplane,airplane,airplane,0.0,0.0,100.0,100.0,100.0,100.0,100.0
858,horse,horse,horse,0.0,0.0,100.0,100.0,100.0,100.0,100.0
859,ship,ship,ship,0.0,0.0,100.0,100.0,100.0,100.0,100.0
860,deer,deer,deer,0.0,0.0,100.0,100.0,100.0,100.0,100.0
861,frog,frog,frog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
862,cat,frog,frog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
863,cat,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
864,airplane,airplane,airplane,0.0,0.0,100.0,100.0,100.0,100.0,100.0
865,automobile,automobile,automobile,0.0,0.0,100.0,100.0,100.0,100.0,100.0
866,cat,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
867,horse,horse,horse,0.0,0.0,100.0,100.0,100.0,100.0,100.0
868,airplane,airplane,airplane,0.0,0.0,100.0,100.0,100.0,100.0,100.0
869,automobile,automobile,automobile,0.0,0.0,100.0,100.0,100.0,100.0,100.0
870,cat,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
871,automobile,automobile,automobile,0.0,0.0,100.0,100.0,100.0,100.0,100.0
872,deer,deer,deer,0.0,0.0,100.0,100.0,100.0,100.0,100.0
873,bird,bird,bird,0.0,0.0,100.0,100.0,100.0,100.0,100.0
874,cat,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
875,ship,airplane,airplane,0.0,0.0,100.0,100.0,100.0,100.0,100.0
876,deer,deer,deer,0.0,0.0,100.0,100.0,100.0,100.0,100.0
877,bird,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
878,cat,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
879,horse,horse,horse,0.0,0.0,100.0,100.0,100.0,100.0,100.0
880,ship,ship,ship,0.0,0.0,100.0,100.0,100.0,100.0,100.0
881,deer,deer,deer,0.0,0.0,100.0,100.0,100.0,100.0,100.0
882,cat,bird,bird,0.0,0.0,100.0,100.0,100.0,100.0,100.0
883,airplane,airplane,airplane,0.0,0.0,100.0,100.0,100.0,100.0,100.0
884,truck,truck,truck,0.0,0.0,100.0,100.0,100.0,100.0,100.0
885,airplane,airplane,airplane,0.0,0.0,100.0,100.0,100.0,100.0,100.0
886,airplane,airplane,airplane,0.0,0.0,100.0,100.0,100.0,100.0,100.0
887,automobile,automobile,automobile,0.0,0.0,100.0,100.0,100.0,100.0,100.0
888,airplane,airplane,airplane,0.0,0.0,100.0,100.0,100.0,100.0,100.0
889,deer,frog,frog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
890,deer,deer,deer,0.0,0.0,100.0,100.0,100.0,100.0,100.0
891,frog,frog,frog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
892,horse,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
893,frog,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
894,automobile,automobile,automobile,0.0,0.0,100.0,100.0,100.0,100.0,100.0
895,automobile,truck,truck,0.0,0.0,100.0,100.0,100.0,100.0,100.0
896,cat,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
897,horse,horse,horse,0.0,0.0,100.0,100.0,100.0,100.0,100.0
898,cat,airplane,airplane,0.0,0.0,100.0,100.0,100.0,100.0,100.0
899,dog,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
900,bird,bird,bird,0.0,0.0,100.0,100.0,100.0,100.0,100.0
901,frog,cat,cat,0.01705762930214405,0.0029908716678619385,100.0,90.0,100.0,100.0,98.0
902,frog,frog,frog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
903,dog,dog,dog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
904,ship,ship,ship,0.0,0.0,100.0,100.0,100.0,100.0,100.0
905,horse,horse,horse,0.0,0.0,100.0,100.0,100.0,100.0,100.0
906,automobile,automobile,automobile,0.0,0.0,100.0,100.0,100.0,100.0,100.0
907,frog,frog,frog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
908,ship,ship,ship,0.0,0.0,100.0,100.0,100.0,100.0,100.0
909,ship,ship,ship,0.0,0.0,100.0,100.0,100.0,100.0,100.0
910,dog,frog,frog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
911,cat,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
912,airplane,airplane,airplane,0.0,0.0,100.0,100.0,100.0,100.0,100.0
913,deer,deer,deer,0.0,0.0,100.0,100.0,100.0,100.0,100.0
914,airplane,airplane,airplane,0.0,0.0,100.0,100.0,100.0,100.0,100.0
915,automobile,automobile,automobile,0.0,0.0,100.0,100.0,100.0,100.0,100.0
916,cat,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
917,ship,ship,ship,0.0,0.0,100.0,100.0,100.0,100.0,100.0
918,ship,ship,ship,0.0,0.0,100.0,100.0,100.0,100.0,100.0
919,airplane,airplane,airplane,0.0,0.0,100.0,100.0,100.0,100.0,100.0
920,frog,frog,frog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
921,truck,truck,truck,0.0,0.0,100.0,100.0,100.0,100.0,100.0
922,truck,truck,truck,0.0,0.0,100.0,100.0,100.0,100.0,100.0
923,truck,truck,truck,0.0,0.0,100.0,100.0,100.0,100.0,100.0
924,dog,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
925,dog,dog,dog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
926,ship,ship,ship,0.0,0.0,100.0,100.0,100.0,100.0,100.0
927,frog,frog,frog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
928,airplane,airplane,airplane,0.0,0.0,100.0,100.0,100.0,100.0,100.0
929,airplane,airplane,airplane,0.0,0.0,100.0,100.0,100.0,100.0,100.0
930,deer,deer,deer,0.0,0.0,100.0,100.0,100.0,100.0,100.0
931,bird,bird,bird,0.0,0.0,100.0,100.0,100.0,100.0,100.0
932,cat,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
933,bird,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
934,horse,horse,horse,0.0,0.0,100.0,100.0,100.0,100.0,100.0
935,bird,bird,bird,0.0,0.0,100.0,100.0,100.0,100.0,100.0
936,bird,bird,bird,0.0,0.0,100.0,100.0,100.0,100.0,100.0
937,dog,dog,dog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
938,truck,automobile,automobile,0.0,0.0,100.0,100.0,100.0,100.0,100.0
939,ship,ship,ship,0.0,0.0,100.0,100.0,100.0,100.0,100.0
940,truck,truck,truck,0.0,0.0,100.0,100.0,100.0,100.0,100.0
941,automobile,automobile,automobile,0.0,0.0,100.0,100.0,100.0,100.0,100.0
942,horse,horse,horse,0.0,0.0,100.0,100.0,100.0,100.0,100.0
943,deer,frog,frog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
944,airplane,airplane,airplane,0.0,0.0,100.0,100.0,100.0,100.0,100.0
945,cat,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
946,airplane,airplane,airplane,0.0,0.0,100.0,100.0,100.0,100.0,100.0
947,automobile,automobile,automobile,0.0,0.0,100.0,100.0,100.0,100.0,100.0
948,cat,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
949,ship,ship,ship,0.0,0.0,100.0,100.0,100.0,100.0,100.0
950,cat,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
951,truck,truck,truck,0.0,0.0,100.0,100.0,100.0,100.0,100.0
952,frog,frog,frog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
953,automobile,airplane,airplane,0.0,0.0,100.0,100.0,100.0,100.0,100.0
954,deer,deer,deer,0.0,0.0,100.0,100.0,100.0,100.0,100.0
955,horse,horse,horse,0.0,0.0,100.0,100.0,100.0,100.0,100.0
956,airplane,airplane,airplane,0.00557682104408741,0.0009952448308467865,100.0,100.0,100.0,100.0,100.0
957,cat,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
958,horse,horse,horse,0.0,0.0,100.0,100.0,100.0,100.0,100.0
959,ship,ship,ship,0.0,0.0,100.0,100.0,100.0,100.0,100.0
960,truck,truck,truck,0.0,0.0,100.0,100.0,100.0,100.0,100.0
961,automobile,automobile,automobile,0.0,0.0,100.0,100.0,100.0,100.0,100.0
962,automobile,automobile,automobile,0.0,0.0,100.0,100.0,100.0,100.0,100.0
963,frog,frog,frog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
964,frog,frog,frog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
965,frog,frog,frog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
966,frog,frog,frog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
967,truck,truck,truck,0.0,0.0,100.0,100.0,100.0,100.0,100.0
968,automobile,automobile,automobile,0.0,0.0,100.0,100.0,100.0,100.0,100.0
969,truck,truck,truck,0.0,0.0,100.0,100.0,100.0,100.0,100.0
970,truck,truck,truck,0.0,0.0,100.0,100.0,100.0,100.0,100.0
971,deer,deer,deer,0.0,0.0,100.0,100.0,100.0,100.0,100.0
972,bird,bird,bird,0.0,0.0,100.0,100.0,100.0,100.0,100.0
973,automobile,automobile,automobile,0.0,0.0,100.0,100.0,100.0,100.0,100.0
974,horse,horse,horse,0.0,0.0,100.0,100.0,100.0,100.0,100.0
975,airplane,airplane,airplane,0.0,0.0,100.0,100.0,100.0,100.0,100.0
976,frog,frog,frog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
977,ship,ship,ship,0.0,0.0,100.0,100.0,100.0,100.0,100.0
978,automobile,automobile,automobile,0.0,0.0,100.0,100.0,100.0,100.0,100.0
979,truck,truck,truck,0.0,0.0,100.0,100.0,100.0,100.0,100.0
980,bird,bird,bird,0.0,0.0,100.0,100.0,100.0,100.0,100.0
981,truck,truck,truck,0.0,0.0,100.0,100.0,100.0,100.0,100.0
982,airplane,airplane,airplane,0.0,0.0,100.0,100.0,100.0,100.0,100.0
983,deer,deer,deer,0.0,0.0,100.0,100.0,100.0,100.0,100.0
984,horse,horse,horse,0.0,0.0,100.0,100.0,100.0,100.0,100.0
985,ship,ship,ship,0.0,0.0,100.0,100.0,100.0,100.0,100.0
986,cat,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
987,automobile,automobile,automobile,0.0,0.0,100.0,100.0,100.0,100.0,100.0
988,bird,bird,bird,0.0,0.0,100.0,100.0,100.0,100.0,100.0
989,airplane,airplane,airplane,0.0,0.0,100.0,100.0,100.0,100.0,100.0
990,automobile,automobile,automobile,0.0,0.0,100.0,100.0,100.0,100.0,100.0
991,dog,dog,dog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
992,ship,ship,ship,0.0,0.0,100.0,100.0,100.0,100.0,100.0
993,deer,deer,deer,0.0,0.0,100.0,100.0,100.0,100.0,100.0
994,frog,frog,frog,0.0,0.0,100.0,100.0,100.0,100.0,100.0
995,cat,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
996,ship,ship,ship,0.0,0.0,100.0,100.0,100.0,100.0,100.0
997,automobile,automobile,automobile,0.0,0.0,100.0,100.0,100.0,100.0,100.0
998,cat,cat,cat,0.0,0.0,100.0,100.0,100.0,100.0,100.0
999,ship,ship,ship,0.0,0.0,100.0,100.0,100.0,100.0,100.0
